time,dt,Fs_vertical_av,L2FsVertDiffusion,L2FsVertFluid,L2FsVertFrame,L1FsVertDiffusion,L1FsVertFluid,L1FsVertFrame,L0FsVertDiffusion,L0FsVertFluid,L0FsVertFrame,Fs_top,Fs_bottom,Fs_sponge,Fh_bottom,Fh_top,dUdt,dSdt,dTdt,chimneySpacing,chimneyWidth,horizontallyAveragedSalinity_0,horizontallyAveragedSalinity_20,horizontallyAveragedSalinity_40,horizontallyAveragedSalinity_60,averageLiquidSalinity,mushyLayerDepth,Nusselt,Fh_abs_mismatch,Fs_abs_mismatch,Fh_rel_mismatch,Fs_rel_mismatch,LambdaMax,LambdaSum,maxVel
time,dt,Fs_vertical_av,L2FsVertDiffusion,L2FsVertFluid,L2FsVertFrame,L1FsVertDiffusion,L1FsVertFluid,L1FsVertFrame,L0FsVertDiffusion,L0FsVertFluid,L0FsVertFrame,Fs_top,Fs_bottom,Fs_sponge,Fh_bottom,Fh_top,dUdt,dSdt,dTdt,chimneySpacing,chimneyWidth,horizontallyAveragedSalinity_0,horizontallyAveragedSalinity_20,horizontallyAveragedSalinity_40,horizontallyAveragedSalinity_60,averageLiquidSalinity,mushyLayerDepth,Nusselt,Fh_abs_mismatch,Fs_abs_mismatch,Fh_rel_mismatch,Fs_rel_mismatch,LambdaMax,LambdaSum,maxVel
0.1124346979,1.061125529e-05,-0.5664291058,0.01163545123,17.26433678,0,0.005501788963,10.30476957,0,0.0918876075,84.24076869,0,-0.008557234127,1.786322012e-05,nan,-0.09999975318,4.754018959,51.90257353,10.79592904,3.261061875,nan,nan,-1.000021735,-0.9999856226,-1.000011361,-0.9998789525,-0.9864990692,0.53125,nan,9.528463847e-09,-1.879737134e-11,0.0001849128787,0.0002064922599,0.0003975657464,2.919650424e-05,119.9798093
0.1124453092,1.060704589e-05,-0.5675918782,0.01164112128,17.27773174,0,0.005504369865,10.3178581,0,0.0921301592,84.26907647,0,-0.008560874729,1.785915305e-05,nan,-0.09984277491,4.756041516,51.91636112,10.79520905,3.256452671,nan,nan,-1.000021731,-0.9999856191,-1.000011362,-0.9998789608,-0.9864785214,0.53125,nan,9.541862591e-09,-1.881958893e-11,0.0001851816995,0.000206737935,0.0003980342599,2.922809342e-05,120.0021921
0.1124559162,1.06032423e-05,-0.5687502583,0.01164671874,17.29105742,0,0.005506811401,10.33107089,0,0.0922509768,84.29562133,0,-0.00856452122,1.78550892e-05,nan,-0.099685949,4.758067344,51.93641097,10.79471705,3.252139761,nan,nan,-1.000021727,-0.9999856156,-1.000011363,-0.9998789692,-0.9864580104,0.53125,nan,9.555850014e-09,-1.884322981e-11,0.0001854553737,0.0002069918966,0.0003984738738,2.926086439e-05,120.0238912
0.1124665195,1.059986718e-05,-0.5699247259,0.01165214925,17.30421039,0,0.005509768934,10.34421209,0,0.09228451803,84.32078489,0,-0.008568173712,1.785102862e-05,nan,-0.09952927088,4.760096507,51.9608703,10.79846448,3.248268454,nan,nan,-1.000021723,-0.9999856121,-1.000011364,-0.9998789777,-0.9864375355,0.53125,nan,9.570485363e-09,-1.886671665e-11,0.0001857344442,0.0002072361454,0.0003988867414,2.929483963e-05,120.044912
0.1124771193,1.059693389e-05,-0.5711219819,0.01165729239,17.31717248,0,0.005512683656,10.35734048,0,0.09242467025,84.34494678,0,-0.008571832329,1.78469706e-05,nan,-0.09937273558,4.762129072,51.98340464,10.80179332,3.244623328,nan,nan,-1.000021718,-0.9999856086,-1.000011365,-0.9998789862,-0.9864170965,0.53125,nan,9.585826001e-09,-1.889265006e-11,0.000186019583,0.0002074987608,0.0003992741963,2.932933297e-05,120.0652503
0.1124877163,1.059444309e-05,-0.5723142693,0.01166214943,17.33006257,0,0.0055155729,10.37039939,0,0.09244062065,84.36859426,0,-0.008575497198,1.784291541e-05,nan,-0.09921633787,4.76416511,52.00773611,10.80494602,3.241100938,nan,nan,-1.000021714,-0.9999856051,-1.000011366,-0.9998789947,-0.986392037,0.53125,nan,9.601896817e-09,-1.891972903e-11,0.000186310991,0.0002077651425,0.0003996361209,2.936373045e-05,120.084887
0.1124983107,1.059238448e-05,-0.5734919398,0.0116667499,17.34292807,0,0.005518510131,10.38339214,0,0.0924936024,84.39220121,0,-0.008579168449,1.783886268e-05,nan,-0.09906007246,4.766204694,52.02559845,10.80670674,3.237705402,nan,nan,-1.00002171,-0.9999856016,-1.000011367,-0.9998790033,-0.9863717019,0.53125,nan,9.618690424e-09,-1.894796581e-11,0.0001866084628,0.0002080353624,0.0003999737245,2.939802133e-05,120.1038075
0.1125089031,1.059073733e-05,-0.5746458551,0.01167115304,17.35581151,0,0.005521538335,10.39635183,0,0.09242428913,84.41623014,0,-0.00858284621,1.78348125e-05,nan,-0.09890393415,4.768247894,52.04197926,10.80739405,3.234484628,nan,nan,-1.000021706,-0.9999855981,-1.000011368,-0.999879012,-0.9863514042,0.53125,nan,9.636220412e-09,-1.897905583e-11,0.0001869123918,0.0002083281829,0.0004002874125,2.94317802e-05,120.1219931
0.1125194938,1.058946398e-05,-0.5757745539,0.01167541661,17.3687175,0,0.005524576934,10.40926289,0,0.09223413972,84.4411122,0,-0.008586530602,1.783076445e-05,nan,-0.09874791801,4.770294779,52.06323204,10.80716432,3.231434811,nan,nan,-1.000021702,-0.9999855946,-1.000011369,-0.9998790207,-0.9862097907,0.53125,nan,9.65442911e-09,-1.900940785e-11,0.0001872219732,0.0002086045371,0.0004005773872,2.946526603e-05,120.1394102
0.1125300833,1.058787924e-05,-0.5768785801,0.01167959817,17.38164033,0,0.005527491014,10.4221303,0,0.09192464653,84.4670866,0,-0.008590221734,1.782671845e-05,nan,-0.09859201966,4.772345408,52.09787234,10.80764652,3.228776111,nan,nan,-1.000021697,-0.9999855911,-1.000011371,-0.9998790295,-0.98612911,0.53125,nan,9.673267421e-09,-1.904327877e-11,0.0001875368712,0.0002089118354,0.0004008435839,2.949788152e-05,120.1560297
0.1125406712,1.058537068e-05,-0.5779678002,0.01168375111,17.3945266,0,0.005530252033,10.43495388,0,0.09149736348,84.49459889,0,-0.008593919477,1.782267477e-05,nan,-0.09843624473,4.77439971,52.13334143,10.80790947,3.226301132,nan,nan,-1.000021693,-0.9999855876,-1.000011372,-0.9998790383,-0.9860440465,0.53125,nan,9.691480602e-09,-1.907384144e-11,0.0001878448794,0.0002091886758,0.0004010848398,2.952878764e-05,120.1718187
0.1125512565,1.058325799e-05,-0.5790470107,0.01168792887,17.40740245,0,0.005532841177,10.44784279,0,0.09095393702,84.52409732,0,-0.008597623501,1.781863385e-05,nan,-0.09828060776,4.776457501,52.16553551,10.8063054,3.223364953,nan,nan,-1.000021689,-0.9999855841,-1.000011373,-0.9998790472,-0.9860239352,0.53125,nan,9.707966554e-09,-1.910226277e-11,0.0001881355695,0.0002094600363,0.0004008692121,2.955142243e-05,120.1867675
0.1125618398,1.058150109e-05,-0.5801284203,0.01169217402,17.4201766,0,0.005535349791,10.4606485,0,0.09029601746,84.56153062,0,-0.008601333901,1.781459486e-05,nan,-0.09812510382,4.778518834,52.19363246,10.80401625,3.220601576,nan,nan,-1.000021685,-0.9999855807,-1.000011374,-0.9998790561,-0.9860038274,0.53125,nan,9.725073795e-09,-1.91311804e-11,0.000188431053,0.0002097287752,0.0004003512841,2.955934177e-05,120.2010033
0.1125724213,1.058008123e-05,-0.5812068512,0.01169648852,17.43282519,0,0.005537944081,10.4733232,0,0.0895358353,84.60333809,0,-0.00860505071,1.78105583e-05,nan,-0.09796972854,4.780583728,52.22603057,10.80303962,3.217972485,nan,nan,-1.000021681,-0.9999855772,-1.000011375,-0.9998790652,-0.9859837814,0.53125,nan,9.742611863e-09,-1.916123654e-11,0.0001887283105,0.0002100026874,0.0003995507853,2.95581366e-05,120.2142592
0.1125830014,1.057895646e-05,-0.5822796541,0.01170088733,17.44535661,0,0.005540444237,10.48586352,0,0.08869016014,84.64695096,0,-0.008608773964,1.780652369e-05,nan,-0.09781447779,4.782652202,52.2538533,10.80297648,3.215454853,nan,nan,-1.000021677,-0.9999855737,-1.000011376,-0.9998790743,-0.9859637918,0.53125,nan,9.760574281e-09,-1.919225647e-11,0.0001890275113,0.0002102801885,0.0003986148544,2.955287911e-05,120.2265496
0.1125935803,1.057808615e-05,-0.5833510596,0.01170539302,17.45780157,0,0.005542811758,10.49831687,0,0.08776274926,84.69231367,0,-0.008612503727,1.780249146e-05,nan,-0.09765934801,4.784724293,52.27811259,10.80319184,3.212983066,nan,nan,-1.000021672,-0.9999855702,-1.000011377,-0.9998790835,-0.9859438581,0.53125,nan,9.778981994e-09,-1.92244956e-11,0.0001893297733,0.0002105648711,0.0003976795963,2.954569972e-05,120.2378498
0.1126041584,1.057744133e-05,-0.5844267443,0.01171000204,17.47017191,0,0.005545042947,10.51071659,0,0.08675738822,84.7390081,0,-0.00861624007,1.779846112e-05,nan,-0.09750433624,4.786800039,52.30499391,10.80596851,3.210404171,nan,nan,-1.000021668,-0.9999855667,-1.000011378,-0.9998790928,-0.9859239768,0.53125,nan,9.797807243e-09,-1.925681507e-11,0.0001896352513,0.0002108450345,0.0003967525352,2.953647974e-05,120.2481376
0.1126147359,1.057698547e-05,-0.5854965005,0.01171437194,17.48254318,0,0.005547155926,10.52310891,0,0.08567787226,84.7853199,0,-0.008619983058,1.779443232e-05,nan,-0.09734943989,4.788879477,52.33726986,10.81014451,3.207796182,nan,nan,-1.000021664,-0.9999855632,-1.000011379,-0.9998791021,-0.9859041557,0.53125,nan,9.8170076e-09,-1.929052531e-11,0.0001899436121,0.0002111355757,0.0003959993836,2.952822218e-05,120.2574058
0.1126253128,1.057663138e-05,-0.5865555276,0.01171862361,17.49503655,0,0.005549189673,10.53551787,0,0.08534897481,84.82945707,0,-0.008623732765,1.779040516e-05,nan,-0.0971946569,4.790962647,52.32499675,10.81376037,3.20495471,nan,nan,-1.00002166,-0.9999855598,-1.000011381,-0.9998791116,-0.9858843938,0.53125,nan,9.836570837e-09,-1.932385973e-11,0.000190255247,0.0002114178587,0.0003959484166,2.953924412e-05,120.2656376
0.1126358895,1.057642352e-05,-0.5876435067,0.01172301784,17.50747264,0,0.005551303834,10.54791567,0,0.08656562086,84.87338397,0,-0.008627489383,1.778638019e-05,nan,-0.09703998644,4.793049657,52.36880729,10.81920225,3.201853732,nan,nan,-1.000021656,-0.9999855563,-1.000011382,-0.9998791211,-0.9858646914,0.53125,nan,9.856670957e-09,-1.935955484e-11,0.000190575062,0.0002117235403,0.0003959346152,2.955278805e-05,120.2728573
0.1126464659,1.057624206e-05,-0.5887382735,0.01172756234,17.51982934,0,0.005553304241,10.56037791,0,0.08768470016,84.91794449,0,-0.008631252987,1.77823568e-05,nan,-0.09688542702,4.795140548,52.40988,10.82833886,3.198629291,nan,nan,-1.000021651,-0.9999855528,-1.000011383,-0.9998791308,-0.9858450493,0.53125,nan,9.877099205e-09,-1.939489642e-11,0.0001908981977,0.0002120220159,0.0003958383201,2.95606587e-05,120.2790958
0.1126570421,1.057599612e-05,-0.5898342328,0.011732257,17.53211631,0,0.00555529655,10.5728508,0,0.08870331524,84.96352898,0,-0.008635023547,1.777833478e-05,nan,-0.09673097888,4.797235304,52.44564394,10.8401047,3.19532016,nan,nan,-1.000021647,-0.9999855493,-1.000011384,-0.9998791406,-0.9858254679,0.53125,nan,9.89746588e-09,-1.943117896e-11,0.000191219271,0.0002123298287,0.0003956756274,2.956414233e-05,120.2843721
0.1126676181,1.057564755e-05,-0.5909152042,0.01173710125,17.54438487,0,0.005557150728,10.58535093,0,0.0896188102,85.00839964,0,-0.008638801009,1.777431469e-05,nan,-0.09657664355,4.799333894,52.48299501,10.8510283,3.192018248,nan,nan,-1.000021643,-0.9999855458,-1.000011385,-0.9998791504,-0.9858059472,0.53125,nan,9.917649667e-09,-1.946610551e-11,0.0001915375848,0.0002126237031,0.000395454789,2.956440008e-05,120.2887253
0.1126781938,1.057518635e-05,-0.5919867506,0.01174209112,17.5566351,0,0.005558867312,10.59783082,0,0.09042876811,85.05289469,0,-0.008642585308,1.777029612e-05,nan,-0.09642242308,4.801436282,52.51332319,10.86213877,3.188833708,nan,nan,-1.000021639,-0.9999855424,-1.000011386,-0.9998791604,-0.9857864865,0.53125,nan,9.93755638e-09,-1.950130235e-11,0.0001918520237,0.0002129221888,0.0003951825194,2.956223273e-05,120.2922022
0.112688769,1.056729337e-05,-0.5532180621,0.01174742312,17.56692231,0,0.00556121907,10.60566894,0,0.09113097517,85.15145108,0,-0.008646389733,1.776627922e-05,nan,-0.09626831966,4.803549852,63.73245694,10.98025395,3.297234921,nan,nan,-1.000021635,-0.9999855389,-1.000011387,-0.9998791705,-0.9857673375,0.53125,nan,9.987258967e-09,-1.959364373e-11,0.0001927428685,0.0002138458931,0.0001166787357,7.392755605e-06,120.3146191
0.1126993363,1.058053935e-05,-0.5609732002,0.01175266952,17.58483284,0,0.005563046105,10.62947156,0,0.09172322158,85.07250152,0,-0.008650172102,1.776226745e-05,nan,-0.09611444199,4.805651168,54.92232888,10.87996852,3.202425719,nan,nan,-1.000021631,-0.9999855354,-1.000011388,-0.9998791807,-0.9857476947,0.53125,nan,9.934171278e-09,-1.94855209e-11,0.0001917853098,0.0002127319109,0.0003752348149,2.857951793e-05,120.3108685
0.1127099168,1.057264355e-05,-0.5589466182,0.01175800553,17.59456184,0,0.005565141374,10.63673333,0,0.0922048009,85.15872443,0,-0.00865397819,1.775825166e-05,nan,-0.09596048275,4.807765661,52.59145386,10.89855403,3.202121829,nan,nan,-1.000021627,-0.999985532,-1.00001139,-0.999879191,-0.9857340918,0.53125,nan,1.000661766e-08,-1.962339108e-11,0.000192864942,0.0002138750786,0.0003948677002,2.949260611e-05,120.3019649
0.1127204895,1.056923419e-05,-0.5599127557,0.01176342096,17.60657739,0,0.005567176606,10.6488046,0,0.09257317127,85.19415531,0,-0.008657788893,1.775424053e-05,nan,-0.09580675028,4.809882718,52.60419827,10.90205154,3.185118992,nan,nan,-1.000021622,-0.9999855285,-1.000011391,-0.9998792015,-0.9857205752,0.53125,nan,1.001335255e-08,-1.963239271e-11,0.0001930615829,0.0002140390273,0.0003929836934,2.942918143e-05,120.2971652
0.1127310587,1.056554595e-05,-0.5609633415,0.01176884064,17.61855696,0,0.005569601061,10.66103404,0,0.09282738251,85.2393579,0,-0.008661605254,1.775023258e-05,nan,-0.09565317954,4.812002919,52.56854485,10.90939661,3.175368881,nan,nan,-1.000021618,-0.999985525,-1.000011392,-0.9998792121,-0.9857013722,0.53125,nan,1.002726944e-08,-1.96547392e-11,0.0001933147722,0.0002142576258,0.0003925466899,2.939327584e-05,120.314666
0.1127416242,1.056165784e-05,-0.562047012,0.01177422661,17.63050095,0,0.005572300827,10.67323759,0,0.09295962531,85.28034041,0,-0.008665427098,1.774622731e-05,nan,-0.09549977492,4.814126166,52.58227358,10.91594032,3.17120462,nan,nan,-1.000021614,-0.9999855216,-1.000011393,-0.9998792228,-0.9856822276,0.53125,nan,1.004045911e-08,-1.967740498e-11,0.0001935589349,0.0002144852398,0.0003919773855,2.936553615e-05,120.3356173
0.1127521859,1.055758679e-05,-0.5631246584,0.01177954226,17.64241678,0,0.005575133671,10.68542499,0,0.09295828472,85.31410306,0,-0.008669254329,1.774222522e-05,nan,-0.09534653963,4.816252405,52.5986294,10.9193672,3.168706349,nan,nan,-1.00002161,-0.9999855181,-1.000011394,-0.9998792337,-0.9856631366,0.53125,nan,1.005319015e-08,-1.969786515e-11,0.0001937978282,0.0002146927688,0.0003914153689,2.935390842e-05,120.3553808
0.1127627435,1.055340838e-05,-0.5642110303,0.01178471278,17.65421904,0,0.005577963526,10.69751136,0,0.09308387404,85.34629943,0,-0.008673086854,1.773822625e-05,nan,-0.09519347658,4.818381586,52.61501385,10.92249606,3.166205924,nan,nan,-1.000021606,-0.9999855146,-1.000011395,-0.9998792447,-0.985644096,0.53125,nan,1.006548712e-08,-1.971735923e-11,0.0001940316344,0.0002148934011,0.0003908626813,2.935205447e-05,120.3739934
0.1127732969,1.054139332e-05,-0.5552530105,0.01178965759,17.66319319,0,0.005581176409,10.70341462,0,0.09319774553,85.43458372,0,-0.008676937587,1.773423022e-05,nan,-0.09504058759,4.820520881,63.84355202,11.02819198,3.217032669,nan,nan,-1.000021602,-0.9999855112,-1.000011397,-0.9998792558,-0.9856253324,0.53125,nan,1.010655885e-08,-1.979329056e-11,0.0001948217471,0.0002157108856,0.0001235046508,5.59549286e-06,120.4175575
0.1127838383,1.055205139e-05,-0.5638718391,0.01179431233,17.68036871,0,0.005583972202,10.72788482,0,0.09326482582,85.35340385,0,-0.008680765337,1.773024066e-05,nan,-0.09488798632,4.822647409,54.84336862,10.94103392,3.154972513,nan,nan,-1.000021598,-0.9999855077,-1.000011398,-0.9998792671,-0.9856080756,0.53125,nan,1.004685584e-08,-1.96723744e-11,0.0001938137828,0.0002145431319,0.0003718790721,2.839424414e-05,120.4064143
0.1127943903,1.054097329e-05,-0.5615039555,0.01179867551,17.6893226,0,0.00558677701,10.73409284,0,0.09332930434,85.43321999,0,-0.008684615396,1.772624826e-05,nan,-0.09473534478,4.824786331,52.77091314,10.94343521,3.167589888,nan,nan,-1.000021593,-0.9999855043,-1.000011399,-0.9998792786,-0.9855945384,0.53125,nan,1.011328332e-08,-1.979930264e-11,0.0001948194881,0.0002156139556,0.0003906454857,2.93510492e-05,120.4281141
0.1128049313,1.053681507e-05,-0.5624548957,0.01180282488,17.70071065,0,0.00558955595,10.74563051,0,0.09327115885,85.45057956,0,-0.008688468658,1.772226197e-05,nan,-0.09458297786,4.826927032,52.73610034,10.93963715,3.15883854,nan,nan,-1.000021589,-0.9999855008,-1.0000114,-0.9998792903,-0.9855756584,0.53125,nan,1.011309242e-08,-1.979389527e-11,0.0001949417635,0.0002156862047,0.0003886485007,2.937462382e-05,120.4403563
0.1128154681,1.053287174e-05,-0.5634806297,0.01180682932,17.71220139,0,0.005592137765,10.75740867,0,0.09309192627,85.46607103,0,-0.008692327097,1.771827833e-05,nan,-0.09443078553,4.82907061,52.72296156,10.94265351,3.153971347,nan,nan,-1.000021585,-0.9999854974,-1.000011401,-0.9998793021,-0.9855568286,0.53125,nan,1.01249045e-08,-1.981310015e-11,0.0001951675059,0.000215885095,0.0003880207986,2.939151954e-05,120.4538913
0.112826001,1.052929548e-05,-0.5645372524,0.01181074371,17.72368345,0,0.005594525441,10.76916088,0,0.09279310093,85.47830007,0,-0.008696190713,1.771429817e-05,nan,-0.09427876488,4.831217063,52.74997151,10.94470144,3.150795765,nan,nan,-1.000021581,-0.9999854939,-1.000011402,-0.999879314,-0.9855380414,0.53125,nan,1.013692315e-08,-1.983190396e-11,0.0001953931808,0.0002160751351,0.0003873317955,2.941064688e-05,120.4670045
0.1128365303,1.052606161e-05,-0.565576822,0.01181461897,17.73517493,0,0.005596811183,10.78090571,0,0.09237622112,85.49691517,0,-0.008700059618,1.771032072e-05,nan,-0.09412691078,4.833366454,52.76738048,10.94581424,3.148365894,nan,nan,-1.000021577,-0.9999854905,-1.000011403,-0.9998793262,-0.9855192953,0.53125,nan,1.014958595e-08,-1.985322213e-11,0.0001956243736,0.0002162849422,0.0003866909849,2.944284517e-05,120.4794236
0.1128470563,1.052320849e-05,-0.5666151769,0.01181840869,17.7466168,0,0.005599124889,10.79270326,0,0.09184286252,85.52516689,0,-0.008703933912,1.770634626e-05,nan,-0.09397521848,4.83551884,52.78297473,10.94643055,3.14532649,nan,nan,-1.000021573,-0.999985487,-1.000011405,-0.9998793386,-0.985500589,0.53125,nan,1.016280328e-08,-1.987485795e-11,0.0001958597806,0.0002164910547,0.0003861360474,2.948220825e-05,120.4911611
0.1128575796,1.052075701e-05,-0.5676626196,0.01182202991,17.75797552,0,0.005601401863,10.8044453,0,0.09119463743,85.54383058,0,-0.008707813713,1.770237431e-05,nan,-0.09382368265,4.837674285,52.7703199,10.94743342,3.139417558,nan,nan,-1.000021569,-0.9999854836,-1.000011406,-0.9998793511,-0.9854819217,0.53125,nan,1.017670751e-08,-1.989804239e-11,0.0001961012034,0.0002167060585,0.0003858955909,2.952847089e-05,120.5022514
0.1128681003,1.051872182e-05,-0.5687122092,0.01182563463,17.76931441,0,0.005603521424,10.8161636,0,0.09044049324,85.55799586,0,-0.008711699183,1.769840489e-05,nan,-0.0936722977,4.839832879,52.75292839,10.94919656,3.131831312,nan,nan,-1.000021565,-0.9999854802,-1.000011407,-0.9998793638,-0.9854632928,0.53125,nan,1.019138186e-08,-1.992184695e-11,0.0001963498149,0.0002169193703,0.0003857418574,2.958207295e-05,120.5127462
0.112878619,1.051717735e-05,-0.5697763451,0.01182926695,17.78062153,0,0.005605484434,10.82786082,0,0.08960002263,85.56977315,0,-0.008715590512,1.769443781e-05,nan,-0.09352105779,4.841994729,52.74753609,10.95032014,3.124198512,nan,nan,-1.000021561,-0.9999854767,-1.000011408,-0.9998793768,-0.9854446948,0.53125,nan,1.020693367e-08,-1.994870768e-11,0.0001966073626,0.0002171571663,0.0003857529281,2.963959822e-05,120.5227666
0.1128891362,1.051612669e-05,-0.5708494553,0.01183299462,17.79189918,0,0.005607296197,10.8395219,0,0.08867688463,85.57962084,0,-0.008719487889,1.769047304e-05,nan,-0.09336995608,4.844159939,52.7676279,10.95009021,3.117432468,nan,nan,-1.000021556,-0.9999854733,-1.000011409,-0.9998793899,-0.9854261332,0.53125,nan,1.022334513e-08,-1.997782891e-11,0.0001968720605,0.0002174091862,0.0003859278957,2.969816384e-05,120.5321999
0.1128996523,1.051556935e-05,-0.5719347898,0.01183682383,17.80309888,0,0.005609197189,10.85114704,0,0.08767482776,85.58803977,0,-0.0087233915,1.768650968e-05,nan,-0.09321898563,4.846328611,52.79362542,10.95204452,3.111720677,nan,nan,-1.000021552,-0.9999854699,-1.000011411,-0.9998794034,-0.9854075977,0.53125,nan,1.02407955e-08,-2.000690097e-11,0.0001971472437,0.0002176501729,0.0003861197666,2.975522626e-05,120.5410504
0.1129101679,1.051381012e-05,-0.5730153454,0.01184075094,17.81425695,0,0.00561103303,10.86274134,0,0.08659750503,85.59559534,0,-0.008727301511,1.768254863e-05,nan,-0.09306813959,4.848500839,52.82199329,10.95716659,3.10703848,nan,nan,-1.000021548,-0.9999854664,-1.000011412,-0.9998794171,-0.9853890919,0.53125,nan,1.025915812e-08,-2.003907998e-11,0.0001974304201,0.0002179144173,0.000386317838,2.980986291e-05,120.5492951
0.1129206817,1.051192754e-05,-0.5740938096,0.01184478963,17.82537963,0,0.005612767144,10.87431058,0,0.08718389149,85.60272664,0,-0.008731217456,1.767858946e-05,nan,-0.09291743535,4.850676365,52.85212891,10.96080009,3.102449243,nan,nan,-1.000021544,-0.999985463,-1.000011413,-0.999879431,-0.9853706279,0.53125,nan,1.027511771e-08,-2.006664027e-11,0.000197689634,0.0002181530451,0.0003865185317,2.986193339e-05,120.5569198
0.1129311936,1.051045146e-05,-0.5751577438,0.01184895977,17.83649851,0,0.005614493445,10.88587315,0,0.08831463393,85.61000906,0,-0.008735139271,1.767463259e-05,nan,-0.09276687484,4.852855151,52.87426255,10.96453131,3.097958079,nan,nan,-1.00002154,-0.9999854596,-1.000011414,-0.9998794453,-0.9853522071,0.53125,nan,1.029077463e-08,-2.009276113e-11,0.0001979451143,0.0002183783438,0.000386636386,2.990516622e-05,120.5639023
0.1129417041,1.050940514e-05,-0.5762127268,0.01185326935,17.84760552,0,0.005616084169,10.89742576,0,0.08934335515,85.61772212,0,-0.008739067086,1.767067801e-05,nan,-0.09261645237,4.85503727,52.895134,10.9674852,3.093854776,nan,nan,-1.000021536,-0.9999854562,-1.000011415,-0.9998794599,-0.9853338296,0.53125,nan,1.030716743e-08,-2.01210636e-11,0.0001982068517,0.0002186186554,0.0003867265867,2.994157924e-05,120.5702238
0.1129522135,1.05088037e-05,-0.5772742272,0.01185771847,17.85864326,0,0.005617547325,10.90892592,0,0.09026739551,85.62618051,0,-0.008743001038,1.766672506e-05,nan,-0.09246616195,4.857222799,52.90614965,10.97040963,3.0901147,nan,nan,-1.000021532,-0.9999854527,-1.000011416,-0.9998794748,-0.9853199709,0.546875,nan,1.032433064e-08,-2.015083723e-11,0.0001984750232,0.0002188657224,0.0003868213823,2.997336587e-05,120.575865
0.1129627223,1.050862345e-05,-0.5783228135,0.01186230036,17.86965379,0,0.005619096391,10.9203814,0,0.09108432788,85.63575189,0,-0.008746941274,1.766277439e-05,nan,-0.09231599735,4.859411819,52.90811741,10.97366322,3.086660195,nan,nan,-1.000021528,-0.9999854493,-1.000011418,-0.99987949,-0.9853016935,0.546875,nan,1.034231401e-08,-2.018117703e-11,0.0001987502462,0.0002191093504,0.0003869165908,3.000111222e-05,120.5806937
0.1129732309,1.050891484e-05,-0.5793571109,0.01186700766,17.88065337,0,0.00562104165,10.93179862,0,0.09179194123,85.6463854,0,-0.008750887933,1.765882505e-05,nan,-0.09216595274,4.861604407,52.91055005,10.97679631,3.083293743,nan,nan,-1.000021524,-0.9999854459,-1.000011419,-0.9998795055,-0.9852879598,0.546875,nan,1.036107799e-08,-2.021388636e-11,0.0001990321535,0.0002193695616,0.0003870078462,3.002590788e-05,120.5846325
0.1129837398,1.050967475e-05,-0.5803778118,0.01187182826,17.89163735,0,0.005622849107,10.94317397,0,0.09238823753,85.6584417,0,-0.008754841171,1.765487728e-05,nan,-0.09201602154,4.863800651,52.91460057,10.98001753,3.080014237,nan,nan,-1.00002152,-0.9999854425,-1.00001142,-0.9998795214,-0.985269778,0.546875,nan,1.038071546e-08,-2.024956952e-11,0.0001993215161,0.0002196517873,0.0003870913906,3.004779862e-05,120.587568
0.1129942495,1.051084174e-05,-0.5813858202,0.01187675284,17.90259377,0,0.005624549519,10.9545267,0,0.09287141836,85.67976502,0,-0.008758801148,1.765093052e-05,nan,-0.09186619725,4.866000638,52.91636245,10.98352333,3.076817731,nan,nan,-1.000021516,-0.999985439,-1.000011421,-0.9998795376,-0.9852516407,0.546875,nan,1.040122213e-08,-2.028416123e-11,0.0001996182472,0.0002199119311,0.0003871686917,3.006583581e-05,120.5893795
0.1130047604,1.05123418e-05,-0.5823821825,0.01188177014,17.91353129,0,0.005626499606,10.96586064,0,0.09323987477,85.70735343,0,-0.008762768,1.764698498e-05,nan,-0.09171647425,4.868204444,52.92657542,10.98699134,3.073783621,nan,nan,-1.000021511,-0.9999854356,-1.000011422,-0.9998795542,-0.9852335478,0.546875,nan,1.042249374e-08,-2.032364356e-11,0.0001999214503,0.0002202160813,0.0003872414657,3.007955193e-05,120.5899831
0.1130152727,1.051410753e-05,-0.5833785992,0.01188684346,17.92439782,0,0.005628368111,10.97714094,0,0.09349218213,85.73921668,0,-0.008766741835,1.764304061e-05,nan,-0.09156684801,4.870412131,52.941579,10.99055535,3.070802724,nan,nan,-1.000021507,-0.9999854322,-1.000011424,-0.9998795712,-0.9852154986,0.546875,nan,1.044440889e-08,-2.03611041e-11,0.0002002301499,0.0002204908113,0.0003873060922,3.008851505e-05,120.5893243
0.1130257868,1.05160546e-05,-0.5843825312,0.01189189826,17.93513533,0,0.005630249445,10.98838938,0,0.09361765137,85.77433182,0,-0.008770722739,1.763909687e-05,nan,-0.09141731493,4.872623744,52.95978228,10.99430979,3.067726125,nan,nan,-1.000021503,-0.9999854288,-1.000011425,-0.9998795886,-0.9851974939,0.546875,nan,1.04667922e-08,-2.040101098e-11,0.0002005422222,0.0002207859056,0.0003873596637,3.009175119e-05,120.5873667
